draw,rc,term,estimate,raw_gap,N
424,0,plants,-.0199782378839486,-.0925335168315975,12140
424,0,age,.0030997433409049,-.0925335168315975,12140
424,0,gender,.0009997918413623,-.0925335168315975,12140
424,0,marriage,.0002293705916306,-.0925335168315975,12140
424,0,ln_income,-.0006641269189187,-.0925335168315975,12140
424,0,health,-.0007387074678577,-.0925335168315975,12140
424,0,sportsArea,.004290109735642,-.0925335168315975,12140
424,0,year14,-.0085447835605515,-.0925335168315975,12140
424,0,rice10,-.0574322700888341,-.0925335168315975,12140
424,0,ln_gdp_hist,.0107340533936904,-.0925335168315975,12140
424,0,urban2000_10,-.0070760016912437,-.0925335168315975,12140
424,0,diff,-.0925335168315975,-.0925335168315975,12140
424,0,expl,-.0878942473022757,-.0925335168315975,12140
424,0,pr_0,.1531937450304797,-.0925335168315975,12140
424,0,pr_1,.2457272618620772,-.0925335168315975,12140
425,0,edu,-.0123918783522012,-.0878961710311676,10386
425,0,plants,-.0127107287614931,-.0878961710311676,10386
425,0,age,.0016624210880449,-.0878961710311676,10386
425,0,gender,.0004326060488966,-.0878961710311676,10386
425,0,marriage,.0008562389021977,-.0878961710311676,10386
425,0,ln_income,-.0000180911446969,-.0878961710311676,10386
425,0,health,-.0037289583590015,-.0878961710311676,10386
425,0,sportsArea,.0013131350659763,-.0878961710311676,10386
425,0,year14,-.0150122593544725,-.0878961710311676,10386
425,0,rice10,-.0434789703256678,-.0878961710311676,10386
425,0,ln_gdp_hist,-.001223675877099,-.0878961710311676,10386
425,0,urban2000_10,.0018836251377446,-.0878961710311676,10386
425,0,diff,-.0878961710311676,-.0878961710311676,10386
425,0,expl,-.0823590548059728,-.0878961710311676,10386
425,0,pr_0,.1630543993110377,-.0878961710311676,10386
425,0,pr_1,.2509505703422053,-.0878961710311676,10386
426,0,edu,-.0181391501794197,-.103538226317315,9815
426,0,plants,-.0212618940112835,-.103538226317315,9815
426,0,age,.0032765261324945,-.103538226317315,9815
426,0,gender,.0010073785591186,-.103538226317315,9815
426,0,marriage,.0022110240041717,-.103538226317315,9815
426,0,ln_income,-.0003168161520091,-.103538226317315,9815
426,0,health,-.0037562180165137,-.103538226317315,9815
426,0,sportsArea,.0000544794352983,-.103538226317315,9815
426,0,year14,-.0167612207461725,-.103538226317315,9815
426,0,rice10,-.0457003616545354,-.103538226317315,9815
426,0,ln_gdp_hist,-.0062742227181329,-.103538226317315,9815
426,0,urban2000_10,.0046068220933941,-.103538226317315,9815
426,0,diff,-.103538226317315,-.103538226317315,9815
426,0,expl,-.1010338613373912,-.103538226317315,9815
426,0,pr_0,.1481130286364498,-.103538226317315,9815
426,0,pr_1,.2516512549537648,-.103538226317315,9815
427,0,edu,-.0057840658758301,-.0390989417643626,18569
427,0,plants,-.0048143689974106,-.0390989417643626,18569
427,0,age,-.0000537550803384,-.0390989417643626,18569
427,0,gender,-.0000892772578292,-.0390989417643626,18569
427,0,marriage,-.0003059506774319,-.0390989417643626,18569
427,0,ln_income,.0001459432695109,-.0390989417643626,18569
427,0,health,-.0004997214475188,-.0390989417643626,18569
427,0,sportsArea,.0077456182001553,-.0390989417643626,18569
427,0,year14,.0014836395405447,-.0390989417643626,18569
427,0,rice10,-.0558960015968882,-.0390989417643626,18569
427,0,ln_gdp_hist,.0347605282565728,-.0390989417643626,18569
427,0,urban2000_10,-.013874209005136,-.0390989417643626,18569
427,0,diff,-.0390989417643626,-.0390989417643626,18569
427,0,expl,-.0370783943258924,-.0390989417643626,18569
427,0,pr_0,.1553756818581735,-.0390989417643626,18569
427,0,pr_1,.1944746236225361,-.0390989417643626,18569
428,0,edu,-.0148007701519114,-.1033251152202872,11596
428,0,plants,-.0505179489345365,-.1033251152202872,11596
428,0,age,.0023526643175399,-.1033251152202872,11596
428,0,gender,.0013799411493551,-.1033251152202872,11596
428,0,marriage,.0016957889567753,-.1033251152202872,11596
428,0,ln_income,-.0002677825263076,-.1033251152202872,11596
428,0,health,-.0035893297643264,-.1033251152202872,11596
428,0,sportsArea,.0072900393254641,-.1033251152202872,11596
428,0,year14,-.0134765489910572,-.1033251152202872,11596
428,0,rice10,-.0409764834162944,-.1033251152202872,11596
428,0,ln_gdp_hist,-.0023112041435166,-.1033251152202872,11596
428,0,urban2000_10,.0115591808403439,-.1033251152202872,11596
428,0,diff,-.1033251152202872,-.1033251152202872,11596
428,0,expl,-.1016021776833268,-.1033251152202872,11596
428,0,pr_0,.1469176818014027,-.1033251152202872,11596
428,0,pr_1,.2502427970216899,-.1033251152202872,11596
429,0,edu,-.0008976046780815,-.029800639022542,11756
429,0,plants,-.0054272257207145,-.029800639022542,11756
429,0,age,-.0001983995616047,-.029800639022542,11756
429,0,gender,.0001299687221627,-.029800639022542,11756
429,0,marriage,-.0001648732458217,-.029800639022542,11756
429,0,ln_income,2.87942382289e-06,-.029800639022542,11756
429,0,health,-.0007237246967263,-.029800639022542,11756
429,0,sportsArea,.0093521769338259,-.029800639022542,11756
429,0,year14,.002233159914221,-.029800639022542,11756
429,0,rice10,-.0547130387239893,-.029800639022542,11756
429,0,ln_gdp_hist,.0180243900620489,-.029800639022542,11756
429,0,urban2000_10,.0044784953514445,-.029800639022542,11756
429,0,diff,-.029800639022542,-.029800639022542,11756
429,0,expl,-.0275780565827274,-.029800639022542,11756
429,0,pr_0,.1635832521908471,-.029800639022542,11756
429,0,pr_1,.1933838912133891,-.029800639022542,11756
430,0,edu,-.0034770318359598,-.0281218672200324,14226
430,0,plants,-.0049178053491072,-.0281218672200324,14226
430,0,age,.0012595609561909,-.0281218672200324,14226
430,0,gender,.0000968277324469,-.0281218672200324,14226
430,0,marriage,-.0003542845170946,-.0281218672200324,14226
430,0,ln_income,.0003450402635325,-.0281218672200324,14226
430,0,health,-.0008515197472743,-.0281218672200324,14226
430,0,sportsArea,.0053085057907049,-.0281218672200324,14226
430,0,year14,-.0078494498898003,-.0281218672200324,14226
430,0,rice10,-.0510120061848781,-.0281218672200324,14226
430,0,ln_gdp_hist,.0791930678124404,-.0281218672200324,14226
430,0,urban2000_10,-.0434920984691052,-.0281218672200324,14226
430,0,diff,-.0281218672200324,-.0281218672200324,14226
430,0,expl,-.0257400313947762,-.0281218672200324,14226
430,0,pr_0,.1786657278648125,-.0281218672200324,14226
430,0,pr_1,.2067875950848449,-.0281218672200324,14226
431,0,edu,-.0017401215859989,-.0375253772309926,14589
431,0,plants,.0154202001105517,-.0375253772309926,14589
431,0,age,-.0000836684539485,-.0375253772309926,14589
431,0,gender,.000038326153133,-.0375253772309926,14589
431,0,marriage,-.0002551514350719,-.0375253772309926,14589
431,0,ln_income,.0002475197264534,-.0375253772309926,14589
431,0,health,-.001306566254339,-.0375253772309926,14589
431,0,sportsArea,.0066275497684847,-.0375253772309926,14589
431,0,year14,-.0007682607847385,-.0375253772309926,14589
431,0,rice10,-.0702476314518782,-.0375253772309926,14589
431,0,ln_gdp_hist,.042925902722367,-.0375253772309926,14589
431,0,urban2000_10,-.0273930649322227,-.0375253772309926,14589
431,0,diff,-.0375253772309926,-.0375253772309926,14589
431,0,expl,-.0364467538881196,-.0375253772309926,14589
431,0,pr_0,.1622872252520245,-.0375253772309926,14589
431,0,pr_1,.1998126024830171,-.0375253772309926,14589
432,0,edu,-.0082733439198416,-.0386856764481892,17088
432,0,plants,-.0122614504280981,-.0386856764481892,17088
432,0,age,.0025580718137504,-.0386856764481892,17088
432,0,gender,.0001473162815069,-.0386856764481892,17088
432,0,marriage,.0014074408031339,-.0386856764481892,17088
432,0,ln_income,-.0000581942130422,-.0386856764481892,17088
432,0,health,-.0033456446029687,-.0386856764481892,17088
432,0,sportsArea,.0046451191094402,-.0386856764481892,17088
432,0,year14,-.0005981528203704,-.0386856764481892,17088
432,0,rice10,-.0414195470430659,-.0386856764481892,17088
432,0,ln_gdp_hist,.0226232092361329,-.0386856764481892,17088
432,0,urban2000_10,-.0034099204440188,-.0386856764481892,17088
432,0,diff,-.0386856764481892,-.0386856764481892,17088
432,0,expl,-.0379217721459182,-.0386856764481892,17088
432,0,pr_0,.1658906478648397,-.0386856764481892,17088
432,0,pr_1,.2045763243130289,-.0386856764481892,17088
433,0,edu,-.0075141809864585,-.0566681478923725,19124
433,0,plants,-.0202351288270586,-.0566681478923725,19124
433,0,age,.0021957700559242,-.0566681478923725,19124
433,0,gender,.0006144287939091,-.0566681478923725,19124
433,0,marriage,.000883014122257,-.0566681478923725,19124
433,0,ln_income,-.0002579162984917,-.0566681478923725,19124
433,0,health,-.0012493029496257,-.0566681478923725,19124
433,0,sportsArea,.0068052125913776,-.0566681478923725,19124
433,0,year14,-.0055481478932105,-.0566681478923725,19124
433,0,rice10,-.035026101498719,-.0566681478923725,19124
433,0,ln_gdp_hist,.0311018745624354,-.0566681478923725,19124
433,0,urban2000_10,-.0249468922379379,-.0566681478923725,19124
433,0,diff,-.0566681478923725,-.0566681478923725,19124
433,0,expl,-.0532387156929474,-.0566681478923725,19124
433,0,pr_0,.1629912120709667,-.0566681478923725,19124
433,0,pr_1,.2196593599633392,-.0566681478923725,19124
434,0,edu,-.0031095409671363,-.0179681470897712,22751
434,0,plants,.0027902544200763,-.0179681470897712,22751
434,0,age,.0014253618527159,-.0179681470897712,22751
434,0,gender,.0003193821319186,-.0179681470897712,22751
434,0,marriage,.0002882216538799,-.0179681470897712,22751
434,0,ln_income,.0000351387911913,-.0179681470897712,22751
434,0,health,-.0007334146341403,-.0179681470897712,22751
434,0,sportsArea,.0052565159098626,-.0179681470897712,22751
434,0,year14,.0006695799456646,-.0179681470897712,22751
434,0,rice10,-.0195187661074458,-.0179681470897712,22751
434,0,ln_gdp_hist,.063622603178587,-.0179681470897712,22751
434,0,urban2000_10,-.0655270485819528,-.0179681470897712,22751
434,0,diff,-.0179681470897712,-.0179681470897712,22751
434,0,expl,-.0146550815658072,-.0179681470897712,22751
434,0,pr_0,.1785206258890469,-.0179681470897712,22751
434,0,pr_1,.1964887729788181,-.0179681470897712,22751
435,0,edu,-.0062454787783572,-.0580707956562924,17079
435,0,plants,.0068982129356195,-.0580707956562924,17079
435,0,age,-.0017101321945847,-.0580707956562924,17079
435,0,gender,.0000294387379195,-.0580707956562924,17079
435,0,marriage,-.0013922424768327,-.0580707956562924,17079
435,0,ln_income,.000394951960052,-.0580707956562924,17079
435,0,health,.0002352410118057,-.0580707956562924,17079
435,0,sportsArea,.0041540309150749,-.0580707956562924,17079
435,0,year14,-.0069609517751148,-.0580707956562924,17079
435,0,rice10,-.0452999855984484,-.0580707956562924,17079
435,0,ln_gdp_hist,.0032010439155797,-.0580707956562924,17079
435,0,urban2000_10,-.0016857914285121,-.0580707956562924,17079
435,0,diff,-.0580707956562924,-.0580707956562924,17079
435,0,expl,-.0482584099002535,-.0580707956562924,17079
435,0,pr_0,.1304550758459743,-.0580707956562924,17079
435,0,pr_1,.1885258715022667,-.0580707956562924,17079
436,0,edu,-.0168731402113622,-.0853556776580221,11943
436,0,plants,.0050391163743855,-.0853556776580221,11943
436,0,age,.0019139595372884,-.0853556776580221,11943
436,0,gender,.0010467337264733,-.0853556776580221,11943
436,0,marriage,.0009726661573257,-.0853556776580221,11943
436,0,ln_income,.0002629928492864,-.0853556776580221,11943
436,0,health,-.0024334221222186,-.0853556776580221,11943
436,0,sportsArea,.003289225598383,-.0853556776580221,11943
436,0,year14,-.0115463689409716,-.0853556776580221,11943
436,0,rice10,-.0506172286235314,-.0853556776580221,11943
436,0,ln_gdp_hist,-.0030058675266972,-.0853556776580221,11943
436,0,urban2000_10,-.0122960928159373,-.0853556776580221,11943
436,0,diff,-.0853556776580221,-.0853556776580221,11943
436,0,expl,-.084176110449587,-.0853556776580221,11943
436,0,pr_0,.1519674355495251,-.0853556776580221,11943
436,0,pr_1,.2373231132075472,-.0853556776580221,11943
437,0,edu,-.0093121128287109,-.080266037339181,17166
437,0,plants,-.0379108374042984,-.080266037339181,17166
437,0,age,.0005266286024456,-.080266037339181,17166
437,0,gender,.0000210845507537,-.080266037339181,17166
437,0,marriage,.0004513534621505,-.080266037339181,17166
437,0,ln_income,-.0001063623130384,-.080266037339181,17166
437,0,health,-.0010474999735813,-.080266037339181,17166
437,0,sportsArea,.009485957395543,-.080266037339181,17166
437,0,year14,-.0061933680474587,-.080266037339181,17166
437,0,rice10,-.0615293747919693,-.080266037339181,17166
437,0,ln_gdp_hist,.0127801068642261,-.080266037339181,17166
437,0,urban2000_10,.0149531834842684,-.080266037339181,17166
437,0,diff,-.080266037339181,-.080266037339181,17166
437,0,expl,-.0779649923410155,-.080266037339181,17166
437,0,pr_0,.1721693713859355,-.080266037339181,17166
437,0,pr_1,.2524354087251165,-.080266037339181,17166
438,0,edu,-.008447108297011,-.0657816940947367,20713
438,0,plants,-.0248719281892289,-.0657816940947367,20713
438,0,age,.0020672519552976,-.0657816940947367,20713
438,0,gender,.00008865074066,-.0657816940947367,20713
438,0,marriage,.0000860641571057,-.0657816940947367,20713
438,0,ln_income,-6.75869013315e-06,-.0657816940947367,20713
438,0,health,-.0009091229839444,-.0657816940947367,20713
438,0,sportsArea,.0070744444198656,-.0657816940947367,20713
438,0,year14,-.005556923826894,-.0657816940947367,20713
438,0,rice10,-.0544590824694567,-.0657816940947367,20713
438,0,ln_gdp_hist,.0593586519387245,-.0657816940947367,20713
438,0,urban2000_10,-.0369244885637872,-.0657816940947367,20713
438,0,diff,-.0657816940947367,-.0657816940947367,20713
438,0,expl,-.0625347989911369,-.0657816940947367,20713
438,0,pr_0,.1620898716119829,-.0657816940947367,20713
438,0,pr_1,.2278715657067196,-.0657816940947367,20713
439,0,edu,-.000463302620699,.002724615654377,27906
439,0,plants,.0054719201384806,.002724615654377,27906
439,0,age,-.0026382590573787,.002724615654377,27906
439,0,gender,-.0002854301020132,.002724615654377,27906
439,0,marriage,-.0015667709618308,.002724615654377,27906
439,0,ln_income,.0000632455103429,.002724615654377,27906
439,0,health,.0005790176488246,.002724615654377,27906
439,0,sportsArea,.0046027840936651,.002724615654377,27906
439,0,year14,-.0000189519760158,.002724615654377,27906
439,0,rice10,-.019451457257937,.002724615654377,27906
439,0,ln_gdp_hist,-.0071673478650141,.002724615654377,27906
439,0,urban2000_10,.0255907365719397,.002724615654377,27906
439,0,diff,.002724615654377,.002724615654377,27906
439,0,expl,.0045521433085103,.002724615654377,27906
439,0,pr_0,.1590770171149144,.002724615654377,27906
439,0,pr_1,.1563524014605374,.002724615654377,27906
440,0,edu,-.0063235623080715,-.0073069707465132,11619
440,0,plants,-.0089386595139167,-.0073069707465132,11619
440,0,age,.0003484964935129,-.0073069707465132,11619
440,0,gender,.0000560868435883,-.0073069707465132,11619
440,0,marriage,-.0001700121257087,-.0073069707465132,11619
440,0,ln_income,-.0003460673481217,-.0073069707465132,11619
440,0,health,-.0004515536728477,-.0073069707465132,11619
440,0,sportsArea,.0004163215102032,-.0073069707465132,11619
440,0,year14,-.0074101820033463,-.0073069707465132,11619
440,0,rice10,.0123488940960914,-.0073069707465132,11619
440,0,ln_gdp_hist,-.0179083981696108,-.0073069707465132,11619
440,0,urban2000_10,.0209606830653549,-.0073069707465132,11619
440,0,diff,-.0073069707465132,-.0073069707465132,11619
440,0,expl,-.0074197603773418,-.0073069707465132,11619
440,0,pr_0,.1740498668603244,-.0073069707465132,11619
440,0,pr_1,.1813568376068376,-.0073069707465132,11619
441,0,edu,-.0069206400970776,-.0520394037635417,17772
441,0,plants,.0322994548599087,-.0520394037635417,17772
441,0,age,.0006095890955199,-.0520394037635417,17772
441,0,gender,.0001181810193601,-.0520394037635417,17772
441,0,marriage,-.0016280401504465,-.0520394037635417,17772
441,0,ln_income,.0007405852543595,-.0520394037635417,17772
441,0,health,-.0000566420586397,-.0520394037635417,17772
441,0,sportsArea,.0041427492564602,-.0520394037635417,17772
441,0,year14,-.0051063785553525,-.0520394037635417,17772
441,0,rice10,-.0721423775318253,-.0520394037635417,17772
441,0,ln_gdp_hist,.0062971539618824,-.0520394037635417,17772
441,0,urban2000_10,-.0118945559261647,-.0520394037635417,17772
441,0,diff,-.0520394037635417,-.0520394037635417,17772
441,0,expl,-.053603806786603,-.0520394037635417,17772
441,0,pr_0,.141692789968652,-.0520394037635417,17772
441,0,pr_1,.1937321937321937,-.0520394037635417,17772
442,0,edu,.0005191416250381,.0068371045788348,16272
442,0,plants,.0151303719916604,.0068371045788348,16272
442,0,age,-1.30072576891e-06,.0068371045788348,16272
442,0,gender,-.0008248194307095,.0068371045788348,16272
442,0,marriage,-.0007060085677248,.0068371045788348,16272
442,0,ln_income,.0003143736813027,.0068371045788348,16272
442,0,health,-.0013231797470627,.0068371045788348,16272
442,0,sportsArea,.0048322091560516,.0068371045788348,16272
442,0,year14,.0052550527544183,.0068371045788348,16272
442,0,rice10,-.0672641802843359,.0068371045788348,16272
442,0,ln_gdp_hist,.0539477186100543,.0068371045788348,16272
442,0,urban2000_10,-.0034760087966998,.0068371045788348,16272
442,0,diff,.0068371045788348,.0068371045788348,16272
442,0,expl,.0064012147776879,.0068371045788348,16272
442,0,pr_0,.1730423974589145,.0068371045788348,16272
442,0,pr_1,.1662052928800797,.0068371045788348,16272
443,0,edu,-.0139427523021938,-.0757737123371398,8854
443,0,plants,-.0035721093055654,-.0757737123371398,8854
443,0,age,.0007427578798137,-.0757737123371398,8854
443,0,gender,.0002665707448766,-.0757737123371398,8854
443,0,marriage,.0013762150932768,-.0757737123371398,8854
443,0,ln_income,.0000668595685924,-.0757737123371398,8854
443,0,health,-.0010109000264811,-.0757737123371398,8854
443,0,sportsArea,.00129025240696,-.0757737123371398,8854
443,0,year14,-.0065821775945684,-.0757737123371398,8854
443,0,rice10,-.0377775889329943,-.0757737123371398,8854
443,0,ln_gdp_hist,-.0020980770884796,-.0757737123371398,8854
443,0,urban2000_10,-.0075800142742603,-.0757737123371398,8854
443,0,diff,-.0757737123371398,-.0757737123371398,8854
443,0,expl,-.0688289425860928,-.0757737123371398,8854
443,0,pr_0,.1271148708815672,-.0757737123371398,8854
443,0,pr_1,.202888583218707,-.0757737123371398,8854
444,0,edu,-.0043860737063479,-.0527205723659825,17270
444,0,plants,.006676798913774,-.0527205723659825,17270
444,0,age,-.0030379672846916,-.0527205723659825,17270
444,0,gender,-.0001130507660175,-.0527205723659825,17270
444,0,marriage,-.000816210830923,-.0527205723659825,17270
444,0,ln_income,.0004602977527328,-.0527205723659825,17270
444,0,health,.0003909899202275,-.0527205723659825,17270
444,0,sportsArea,.0085136146815282,-.0527205723659825,17270
444,0,year14,-.0025949297924111,-.0527205723659825,17270
444,0,rice10,-.0523841058333392,-.0527205723659825,17270
444,0,ln_gdp_hist,.0076464272053338,-.0527205723659825,17270
444,0,urban2000_10,.0013034938405886,-.0527205723659825,17270
444,0,diff,-.0527205723659825,-.0527205723659825,17270
444,0,expl,-.0383359546344448,-.0527205723659825,17270
444,0,pr_0,.1343008523381709,-.0527205723659825,17270
444,0,pr_1,.1870214247041534,-.0527205723659825,17270
445,0,edu,-.0031137654074993,-.0125266572341069,14716
445,0,plants,.0023605929763864,-.0125266572341069,14716
445,0,age,-.0008882870233273,-.0125266572341069,14716
445,0,gender,-.0005020511960203,-.0125266572341069,14716
445,0,marriage,-.0012848460328359,-.0125266572341069,14716
445,0,ln_income,.0005590850738588,-.0125266572341069,14716
445,0,health,-.0002033284930503,-.0125266572341069,14716
445,0,sportsArea,.0024400435437228,-.0125266572341069,14716
445,0,year14,-.0036587802505748,-.0125266572341069,14716
445,0,rice10,-.0326748829594692,-.0125266572341069,14716
445,0,ln_gdp_hist,.0327921952548471,-.0125266572341069,14716
445,0,urban2000_10,-.0053183750605482,-.0125266572341069,14716
445,0,diff,-.0125266572341069,-.0125266572341069,14716
445,0,expl,-.0095040305417043,-.0125266572341069,14716
445,0,pr_0,.1588168801808591,-.0125266572341069,14716
445,0,pr_1,.171343537414966,-.0125266572341069,14716
446,0,edu,-.0066995230497682,-.0601845518850467,18266
446,0,plants,.0140971656664548,-.0601845518850467,18266
446,0,age,-.0015497404685258,-.0601845518850467,18266
446,0,gender,.0000248332062288,-.0601845518850467,18266
446,0,marriage,-.001294553140206,-.0601845518850467,18266
446,0,ln_income,.0003594427518022,-.0601845518850467,18266
446,0,health,.0000828038483373,-.0601845518850467,18266
446,0,sportsArea,.005182027077756,-.0601845518850467,18266
446,0,year14,-.0039288673334402,-.0601845518850467,18266
446,0,rice10,-.0572545443846255,-.0601845518850467,18266
446,0,ln_gdp_hist,.0015911619723013,-.0601845518850467,18266
446,0,urban2000_10,-.0022131703450562,-.0601845518850467,18266
446,0,diff,-.0601845518850467,-.0601845518850467,18266
446,0,expl,-.0514579502174822,-.0601845518850467,18266
446,0,pr_0,.129126213592233,-.0601845518850467,18266
446,0,pr_1,.1893107654772797,-.0601845518850467,18266
447,0,edu,-.0075357613530337,-.0543641517690925,10145
447,0,plants,-.0108263287999614,-.0543641517690925,10145
447,0,age,.0018529695929241,-.0543641517690925,10145
447,0,gender,.0004351223470655,-.0543641517690925,10145
447,0,marriage,.0019761190309364,-.0543641517690925,10145
447,0,ln_income,-.0002368674212481,-.0543641517690925,10145
447,0,health,-.0012156372170534,-.0543641517690925,10145
447,0,sportsArea,.0021239904580972,-.0543641517690925,10145
447,0,year14,-.0091187802916599,-.0543641517690925,10145
447,0,rice10,-.0242923836387461,-.0543641517690925,10145
447,0,ln_gdp_hist,.0261482474422834,-.0543641517690925,10145
447,0,urban2000_10,-.034629055394917,-.0543641517690925,10145
447,0,diff,-.0543641517690925,-.0543641517690925,10145
447,0,expl,-.0553521726260455,-.0543641517690925,10145
447,0,pr_0,.1537058530923562,-.0543641517690925,10145
447,0,pr_1,.2080700048614487,-.0543641517690925,10145
448,0,edu,-.0113281416412472,-.0726146075799115,16879
448,0,plants,-.0520305448844433,-.0726146075799115,16879
448,0,age,-.0002882200390156,-.0726146075799115,16879
448,0,gender,.0000145098484105,-.0726146075799115,16879
448,0,marriage,-.0000610376853541,-.0726146075799115,16879
448,0,ln_income,.0000279416928162,-.0726146075799115,16879
448,0,health,-.0009332676040623,-.0726146075799115,16879
448,0,sportsArea,.0055150693228979,-.0726146075799115,16879
448,0,year14,-.0068158519039033,-.0726146075799115,16879
448,0,rice10,.0011248138689064,-.0726146075799115,16879
448,0,ln_gdp_hist,.0198372452663771,-.0726146075799115,16879
448,0,urban2000_10,-.016966309089483,-.0726146075799115,16879
448,0,diff,-.0726146075799115,-.0726146075799115,16879
448,0,expl,-.0619836813184535,-.0726146075799115,16879
448,0,pr_0,.1442429354702657,-.0726146075799115,16879
448,0,pr_1,.2168575430501772,-.0726146075799115,16879
449,0,edu,-.0171139666756005,-.0865098713676592,13224
449,0,plants,-.0217654415053243,-.0865098713676592,13224
449,0,age,.001300491896271,-.0865098713676592,13224
449,0,gender,.0001810072769195,-.0865098713676592,13224
449,0,marriage,.001097522244101,-.0865098713676592,13224
449,0,ln_income,.0000110894656051,-.0865098713676592,13224
449,0,health,-.0019216611242975,-.0865098713676592,13224
449,0,sportsArea,.0032452278541852,-.0865098713676592,13224
449,0,year14,-.0121477561222085,-.0865098713676592,13224
449,0,rice10,-.0333981162341542,-.0865098713676592,13224
449,0,ln_gdp_hist,-.000109022612629,-.0865098713676592,13224
449,0,urban2000_10,.0043625592601079,-.0865098713676592,13224
449,0,diff,-.0865098713676592,-.0865098713676592,13224
449,0,expl,-.0763740932223317,-.0865098713676592,13224
449,0,pr_0,.1582857142857143,-.0865098713676592,13224
449,0,pr_1,.2447955856533735,-.0865098713676592,13224
450,0,edu,-.0122550885855154,-.0763119629639503,21109
450,0,plants,-.0224340272147988,-.0763119629639503,21109
450,0,age,-.0001193683305262,-.0763119629639503,21109
450,0,gender,.0005128398989011,-.0763119629639503,21109
450,0,marriage,-.0003081913690407,-.0763119629639503,21109
450,0,ln_income,.0000705137932454,-.0763119629639503,21109
450,0,health,-.0005551027025701,-.0763119629639503,21109
450,0,sportsArea,.0067327502354053,-.0763119629639503,21109
450,0,year14,-.0036407172230421,-.0763119629639503,21109
450,0,rice10,-.0461717268826486,-.0763119629639503,21109
450,0,ln_gdp_hist,.0259812777924033,-.0763119629639503,21109
450,0,urban2000_10,-.0195460758386882,-.0763119629639503,21109
450,0,diff,-.0763119629639503,-.0763119629639503,21109
450,0,expl,-.0719183211759053,-.0763119629639503,21109
450,0,pr_0,.1526404179884307,-.0763119629639503,21109
450,0,pr_1,.228952380952381,-.0763119629639503,21109
451,0,edu,-.0101067404016148,-.0729513574421568,14296
451,0,plants,.0084431918114287,-.0729513574421568,14296
451,0,age,-.0012689853338829,-.0729513574421568,14296
451,0,gender,.0004721282143376,-.0729513574421568,14296
451,0,marriage,.0003124671040222,-.0729513574421568,14296
451,0,ln_income,.0000942081518897,-.0729513574421568,14296
451,0,health,-.0009494868719129,-.0729513574421568,14296
451,0,sportsArea,.0069389301202452,-.0729513574421568,14296
451,0,year14,-.0064152784775538,-.0729513574421568,14296
451,0,rice10,-.0496308143051808,-.0729513574421568,14296
451,0,ln_gdp_hist,-.0113235275997448,-.0729513574421568,14296
451,0,urban2000_10,-.00019105836812,-.0729513574421568,14296
451,0,diff,-.0729513574421568,-.0729513574421568,14296
451,0,expl,-.0636156634926791,-.0729513574421568,14296
451,0,pr_0,.1293247434979719,-.0729513574421568,14296
451,0,pr_1,.2022761009401287,-.0729513574421568,14296
452,0,edu,-.0056809840390801,-.0370505879324359,19651
452,0,plants,.0082313641371521,-.0370505879324359,19651
452,0,age,-.0006879227879395,-.0370505879324359,19651
452,0,gender,-.0002712809023936,-.0370505879324359,19651
452,0,marriage,-.0008386122023973,-.0370505879324359,19651
452,0,ln_income,.0001867524403964,-.0370505879324359,19651
452,0,health,-.0003405522623542,-.0370505879324359,19651
452,0,sportsArea,.0064808837704077,-.0370505879324359,19651
452,0,year14,-.0016506152839476,-.0370505879324359,19651
452,0,rice10,-.0432506132602874,-.0370505879324359,19651
452,0,ln_gdp_hist,.0190226617165685,-.0370505879324359,19651
452,0,urban2000_10,-.0131275284382544,-.0370505879324359,19651
452,0,diff,-.0370505879324359,-.0370505879324359,19651
452,0,expl,-.0319646633761509,-.0370505879324359,19651
452,0,pr_0,.1518651474949274,-.0370505879324359,19651
452,0,pr_1,.1889157354273633,-.0370505879324359,19651
453,0,edu,-.0015704472771386,-.0467460361766104,18038
453,0,plants,.0049349654520149,-.0467460361766104,18038
453,0,age,-.0024428545869275,-.0467460361766104,18038
453,0,gender,-.0002015344019701,-.0467460361766104,18038
453,0,marriage,-.0015240755017446,-.0467460361766104,18038
453,0,ln_income,.0005797542734979,-.0467460361766104,18038
453,0,health,.0010262216621548,-.0467460361766104,18038
453,0,sportsArea,.0097846747442066,-.0467460361766104,18038
453,0,year14,.0000506100975956,-.0467460361766104,18038
453,0,rice10,-.057354726517837,-.0467460361766104,18038
453,0,ln_gdp_hist,.0046043128246462,-.0467460361766104,18038
453,0,urban2000_10,.0010680934353767,-.0467460361766104,18038
453,0,diff,-.0467460361766104,-.0467460361766104,18038
453,0,expl,-.0409677430647833,-.0467460361766104,18038
453,0,pr_0,.1188075405523893,-.0467460361766104,18038
453,0,pr_1,.1655535767289997,-.0467460361766104,18038
454,0,edu,-.0104770104878581,-.066545064076385,7603
454,0,plants,-.0175199561828044,-.066545064076385,7603
454,0,age,.0035193490183476,-.066545064076385,7603
454,0,gender,.0026433514506108,-.066545064076385,7603
454,0,marriage,.000446912267336,-.066545064076385,7603
454,0,ln_income,-.0012586992965154,-.066545064076385,7603
454,0,health,-.0042785490317106,-.066545064076385,7603
454,0,sportsArea,-.00004912838326,-.066545064076385,7603
454,0,year14,-.0171093165342725,-.066545064076385,7603
454,0,rice10,-.0443802781551161,-.066545064076385,7603
454,0,ln_gdp_hist,.0158159475508187,-.066545064076385,7603
